	id	question	treatment	property	abs_value_diff	value_diff	Index	Property	question_treatment	question_control	population_density	walk_score	median_household_income	median_age	race	median_rooms_rounded	bedrooms	bathrooms	sq_ft	year_built	housing_density	median_male_age	pct_white	school_districts	pct_lt_hs_grad	median_rooms	pct_hs_grad	pct_at_least_col_grad	GEOID	state	tract	NAME	ALAND	ALAND_SQMI	county	Pair_ID	INTPTLAT	INTPTLONG	iframe	Racial majority detail
91	36	10n	0.0	Property 2	10000	-10000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
92	41	10n	0.0	Property 2	800	-800	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
93	41	10n	0.0	Property 2	800	-800	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
94	42	10n	0.0	Property 2	5000	-5000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
95	42	10n	0.0	Property 2	5000	-5000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
96	43	10n	0.0	Property 1	11000	11000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
97	43	10n	0.0	Property 1	11000	11000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
98	45	10n	0.0	Property 2	7000	-7000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
99	45	10n	0.0	Property 2	7000	-7000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
100	47	10n	0.0	Property 2	5000	-5000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
101	47	10n	0.0	Property 2	5000	-5000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
102	48	10n	0.0	Property 2	5000	-5000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
103	48	10n	0.0	Property 2	5000	-5000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
104	49	10n	0.0	Property 2	8000	-8000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
105	49	10n	0.0	Property 2	8000	-8000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
106	51	10n	0.0	Property 2	1000	-1000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
107	51	10n	0.0	Property 2	1000	-1000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
108	52	10n	0.0	Property 1	6000	6000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
109	52	10n	0.0	Property 1	6000	6000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
110	54	10n	0.0	Property 2	2000	-2000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
111	54	10n	0.0	Property 2	2000	-2000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
112	56	10n	0.0	Property 1	10000	10000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
113	56	10n	0.0	Property 1	10000	10000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
114	57	10n	0.0	Property 1	1000	1000	6325	1	p10s-1	p10n-1	3665.6611359999997	11.625	133993	45.4	asian	6	5.0	2	3312	1990	1261.437908	46.2	0.2269921821	['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']	0.031054823039999995	6.4	0.07234559334	0.6580499653	6059001707	6	1707	Census Tract 17.07, Orange County, California	5152163	1.989	59	10	33.9046917	-117.9681615	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/27c1825374db1b32?cells=test""></iframe>"	asian
115	57	10n	0.0	Property 1	1000	1000	6441	2	p10s-1	p10n-1	4663.4897359999995	11.16666666	137266	45.6	white	7	5.0	2	3303	1991	1537.390029	45.3	0.7489388460999999	['Capistrano Unified School District', 'Saddleback Valley Unified School District']	0.038351961430000005	7.2	0.08459346921	0.6046460661999999	6059032038	6	32038	Census Tract 320.38, Orange County, California	3532420	1.364	59	10	33.5941166	-117.64504070000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""></iframe>"	white alone
116	5	11n	0.0	Property 2	3000	-3000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
117	5	11n	0.0	Property 2	3000	-3000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
118	6	11n	0.0	Property 2	20000	-20000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
119	6	11n	0.0	Property 2	20000	-20000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
120	7	11n	0.0	Property 2	60000	-60000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
121	7	11n	0.0	Property 2	60000	-60000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
122	10	11n	0.0	Property 2	45000	-45000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
123	10	11n	0.0	Property 2	45000	-45000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
124	12	11n	0.0	Property 2	500	-500	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
125	12	11n	0.0	Property 2	500	-500	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
126	13	11n	0.0	Property 2	14000	-14000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
127	13	11n	0.0	Property 2	14000	-14000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
128	15	11n	0.0	Property 2	2500	-2500	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
129	15	11n	0.0	Property 2	2500	-2500	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
130	18	11n	0.0	Property 2	5000	-5000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
131	18	11n	0.0	Property 2	5000	-5000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
132	19	11n	0.0	Property 2	5000	-5000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
133	19	11n	0.0	Property 2	5000	-5000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
134	21	11n	0.0	Property 2	5000	-5000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
135	21	11n	0.0	Property 2	5000	-5000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
136	23	11n	0.0	Property 1	5000	5000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
137	23	11n	0.0	Property 1	5000	5000	6347	2	p11s-1	p11n-1	9838.435373999999	14.33333333	111169	42.9	asian	6	4.0	2	2718	2001	3042.517007	42.8	0.370613656	['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']	0.08491461101	6.1	0.1662713472	0.4786527514	6059110102	6	110102	Census Tract 1101.02, Orange County, California	1522630	0.588	59	11	33.841660299999994	-118.0450025	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/079d97effd59d261?cells=test""></iframe>"	nearly asian
138	24	11n	0.0	Property 2	8000	-8000	6327	1	p11s-1	p11n-1	8937.743191	14.05555556	108478	43.2	white	5	4.0	2	2710	2003	3256.809339	43.3	0.7525032651000001	['Huntington Beach Union High School District', 'Ocean View Elementary School District']	0.05311125079	5.7	0.1543054683	0.4311753614	6059099408	6	99408	Census Tract 994.08, Orange County, California	1331052	0.514	59	11	33.722606799999994	-118.0371737	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""></iframe>"	white alone
