	id	question	sexual_orientation	age	marital_status	demographic_race	gender	ethnicity	residency_type	education	RE_job	ownership	treatment	property_chosen	abs_value_diff	value_diff	p_id	Index	question_treatment	question_control	population_density	walk_score	median_household_income	median_age	nb_race	median_rooms_rounded	bedrooms	bathrooms	sq_ft	year_built	housing_density	median_male_age	pct_white	school_districts	pct_lt_hs_grad	median_rooms	pct_hs_grad	pct_at_least_col_grad	GEOID	state	tract	NAME	ALAND	ALAND_SQMI	county	Pair_ID	INTPTLAT	INTPTLONG	iframe	Racial majority detail
445	103	20s	Heterosexual	36	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Associate's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 1	1000	1000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
446	106	20s	Heterosexual	62	Married	White	Female	No	Rural area: I live outside a metropolitan area.	Associate's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	20000	-20000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
447	108	20s	Heterosexual	59	Single	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	Other (please explain):	I currently rent from a property owner or management company	1.0	Property 1	4000	4000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
448	109	20s	Heterosexual	46	Separated	White	Female	No	Rural area: I live outside a metropolitan area.	High school	I have previously worked in this field.	I currently own property.	1.0	Property 2	20000	-20000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
449	110	20s	Heterosexual	55	In a domestic partnership	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Associate's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	15000	-15000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
450	112	20s	Heterosexual	47	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	2500	-2500	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
451	116	20s	Heterosexual	27	Single	East Asian	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 1	100000	100000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
452	118	20s	Heterosexual	58	Single	Black or African American	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	2700	-2700	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
453	120	20s	Heterosexual	43	Married	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	15000	-15000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
454	121	20s	Heterosexual	38	In a domestic partnership	East Asian	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I have owned property in the past that I do not currently own.,I currently rent from a property owner or management company	1.0	Property 2	20000	-20000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
455	122	20s	Heterosexual	56	Married	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	1000	-1000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
456	124	20s	Heterosexual	60	In a domestic partnership	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Ph.D	I have never studied or worked in this field.	I currently own property.	1.0	Property 1	5000	5000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
457	126	20s	Heterosexual	38	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	10000	-10000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
458	127	20s	Heterosexual	34	Single	Black or African American	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	20000	-20000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
459	128	20s	Heterosexual	48	Single	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 1	15000	15000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
460	130	20s	Heterosexual	60	Married	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Associate's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	10000	-10000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
461	132	20s	Heterosexual	31	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	8000	-8000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
462	135	20s	Heterosexual	41	Single	Black or African American	Female	No	Rural area: I live outside a metropolitan area.	Associate's	I have never studied or worked in this field.	I currently own property.	1.0	Property 1	50000	50000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
463	137	20s	Heterosexual	40	In a domestic partnership	White	Male	No	Rural area: I live outside a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 1	10000	10000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
464	140	20s	Heterosexual	44	Married	Black or African American	Male	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 1	3500	3500	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
465	142	20s	Heterosexual	38	Married	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 1	1000	1000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
466	145	20s	Heterosexual	32	Married	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	High school	I have never studied or worked in this field.	I currently do not pay rent or ownership costs	1.0	Property 2	60000	-60000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
467	146	20s	Heterosexual	51	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	200000	-200000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
468	149	20s	Heterosexual	46	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Associate's	Other (please explain):	I currently rent from a property owner or management company	1.0	Property 2	30000	-30000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
469	150	20s	Heterosexual	35	Single	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Associate's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	20000	-20000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
470	153	20s	Heterosexual	39	Married	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Master's / MBA	I have never studied or worked in this field.	I currently own property.	1.0	Property 1	15000	15000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
471	155	20s	Heterosexual	34	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	10000	-10000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
472	157	20s	Heterosexual	47	Married	White	Male	No	Rural area: I live outside a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.,I have owned property in the past that I do not currently own.	1.0	Property 2	50000	-50000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
473	158	20s	Heterosexual	33	Single	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 1	6000	6000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
474	163	20s	Heterosexual	40	Married	White	Female	No	Rural area: I live outside a metropolitan area.	Associate's	I have never studied or worked in this field.	I currently own property.	1.0	Property 1	4000	4000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
475	164	20s	Homosexual	59	Married	White	Female	No	Rural area: I live outside a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 1	10000	10000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
476	167	20s	Heterosexual	57	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Associate's	I have never studied or worked in this field.	I currently own property.	1.0	Property 1	5000	5000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
477	168	20s	Heterosexual	68	In a domestic partnership	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Associate's	Other (please explain):	I have owned property in the past that I do not currently own.	1.0	Property 2	10000	-10000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
478	172	20s	Heterosexual	30	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I am currently working in this field.	I currently own property.	1.0	Property 2	30000	-30000	2	43312	p20s-1	p20n-1	7005	15	53262	36	white	6.0	4	2	2710	2006	2976.315789	36.1	0.7302779865000001	['Southeast Delco School District']	0.07648870637	6.0	0.40605749490000004	0.17659137579999998	42045403002	42	403002	Census Tract 4030.02, Delaware County, Pennsylvania	983090	0.38	45	20	39.91153320000001	-75.29293940000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/82539d79e7000584?cells=test""></iframe>"	white alone
479	173	20s	Heterosexual	41	Married	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 1	5000	5000	1	43202	p20s-1	p20n-1	7362	15	57206	35	black	6.2	4	2	2715	2004	2670.9844559999997	36.4	0.21252638989999997	['Southeast Delco School District']	0.0775973189	6.2	0.3944315545	0.192575406	42045402800	42	402800	Census Tract 4028, Delaware County, Pennsylvania	1998625	0.772	45	20	39.90743320000001	-75.26778730000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c40c19ed10325f14?cells=test""></iframe>"	black
480	73	25s	Heterosexual	33	Widowed	White	Female	No	Rural area: I live outside a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	10000	-10000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
481	74	25s	Heterosexual	44	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	48000	-48000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
482	78	25s	Heterosexual	42	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently own property.	1.0	Property 1	5000	5000	1	50378	p25s-1	p25n-1	5292	8	69138	33	black	5.6	4	2	2716	1985	1796.423659	34.1	0.4433471933	['Arlington Independent School District', 'Mansfield Independent School District']	0.08911307272	5.6	0.2282471627	0.2320302648	48439111541	48	111541	Census Tract 1115.41, Tarrant County, Texas	1883536	0.727	439	25	32.651782399999995	-97.1085625	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/e2a5464db48fb476?cells=test""></iframe>"	technically white alone but high black
483	81	25s	Heterosexual	32	In a domestic partnership	Black or African American	Male	Yes	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	7000	-7000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
484	82	25s	Heterosexual	41	Single	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	75000	-75000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
485	87	25s	Heterosexual	28	In a domestic partnership	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	210000	-210000	2	50298	p25s-1	p25n-1	4421	7	72361	34	white	6.0	4	2	2710	1987	1378.448276	34.7	0.7052056931	['Arlington Independent School District', 'Kennedale Independent School District']	0.0606242497	6.0	0.2223889556	0.3238295318	48439121611	48	121611	Census Tract 1216.11, Tarrant County, Texas	3003370	1.16	439	25	32.6758812	-97.2110189	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""></iframe>"	white alone
